week,date,winner,loser,point_diff,year
9,2019-10-19,Brigham Young,Boise State,3,2019
9,2019-10-19,Buffalo,Akron,21,2019
9,2019-10-19,Central Florida,East Carolina,13,2019
9,2019-10-19,Central Michigan,Bowling Green,18,2019
9,2019-10-19,Cincinnati,Tulsa,11,2019
9,2019-10-19,Clemson,Louisville,35,2019
9,2019-10-19,Eastern Michigan,Western Michigan,7,2019
9,2019-10-19,Florida,South Carolina,11,2019
9,2019-10-19,Florida International,Texas-El Paso,15,2019
9,2019-10-19,Georgia,Kentucky,21,2019
9,2019-10-19,Georgia Southern,Coastal Carolina,3,2019
9,2019-10-19,Georgia State,Army,7,2019
9,2019-10-19,Georgia Tech,Miami,7,2019
9,2019-10-19,Houston,Connecticut,7,2019
9,2019-10-19,Illinois,Wisconsin,1,2019
9,2019-10-19,Indiana,Maryland,6,2019
9,2019-10-19,Iowa,Purdue,6,2019
9,2019-10-19,Iowa State,Texas Tech,10,2019
9,2019-10-19,Kansas State,Texas Christian,7,2019
9,2019-10-19,Liberty,Maine,15,2019
9,2019-10-19,Louisiana State,Mississippi State,23,2019
9,2019-10-19,Louisiana Tech,Southern Mississippi,15,2019
9,2019-10-19,Memphis,Tulane,30,2019
9,2019-10-19,Miami,Northern Illinois,3,2019
9,2019-10-19,Minnesota,Rutgers,35,2019
9,2019-10-19,Navy,South Florida,32,2019
9,2019-10-19,North Texas,Middle Tennessee State,3,2019
9,2019-10-19,Ohio,Kent State,7,2019
9,2019-10-19,Oklahoma,West Virginia,38,2019
9,2019-10-19,Oregon,Washington,4,2019
9,2019-10-19,Oregon State,California,4,2019
9,2019-10-19,Penn State,Michigan,7,2019
9,2019-10-19,San Diego State,San Jose State,10,2019
9,2019-10-19,Southern California,Arizona,27,2019
9,2019-10-19,Southern Methodist,Temple,24,2019
9,2019-10-19,Texas,Kansas,2,2019
9,2019-10-19,Texas A&M,Mississippi,7,2019
9,2019-10-19,Texas-San Antonio,Rice,4,2019
9,2019-10-19,Utah,Arizona State,18,2019
9,2019-10-19,Utah State,Nevada,26,2019
9,2019-10-19,Vanderbilt,Missouri,7,2019
9,2019-10-19,Virginia,Duke,34,2019
9,2019-10-19,Virginia Tech,North Carolina,2,2019
9,2019-10-19,Wake Forest,Florida State,2,2019
9,2019-10-19,Washington State,Colorado,31,2019
9,2019-10-19,Western Kentucky,Charlotte,16,2019
9,2019-10-19,Wyoming,New Mexico,13,2019
10,2019-10-24,Southern Methodist,Houston,3,2019
10,2019-10-25,Southern California,Colorado,4,2019
10,2019-10-26,Air Force,Utah State,24,2019
10,2019-10-26,Alabama,Arkansas,41,2019
10,2019-10-26,Appalachian State,South Alabama,27,2019
10,2019-10-26,Arkansas State,Texas State,24,2019
10,2019-10-26,Buffalo,Central Michigan,23,2019
10,2019-10-26,Central Florida,Temple,42,2019
10,2019-10-26,Charlotte,North Texas,1,2019
10,2019-10-26,Clemson,Boston College,52,2019
10,2019-10-26,Colorado State,Fresno State,10,2019
10,2019-10-26,Connecticut,Massachusetts,21,2019
10,2019-10-26,Florida Atlantic,Old Dominion,38,2019
10,2019-10-26,Florida State,Syracuse,18,2019
10,2019-10-26,Georgia Southern,New Mexico State,34,2019
10,2019-10-26,Georgia State,Troy,19,2019
10,2019-10-26,Hawaii,New Mexico,14,2019
10,2019-10-26,Illinois,Purdue,18,2019
10,2019-10-26,Indiana,Nebraska,7,2019
10,2019-10-26,Iowa,Northwestern,20,2019
10,2019-10-26,Kansas,Texas Tech,3,2019
10,2019-10-26,Kansas State,Oklahoma,7,2019
10,2019-10-26,Kentucky,Missouri,22,2019
10,2019-10-26,Louisiana State,Auburn,3,2019
10,2019-10-26,Louisiana Tech,Texas-El Paso,21,2019
10,2019-10-26,Louisville,Virginia,7,2019
10,2019-10-26,Marshall,Western Kentucky,3,2019
10,2019-10-26,Memphis,Tulsa,1,2019
10,2019-10-26,Miami,Pittsburgh,4,2019
10,2019-10-26,Miami,Kent State,7,2019
10,2019-10-26,Michigan,Notre Dame,31,2019
10,2019-10-26,Middle Tennessee State,Florida International,33,2019
10,2019-10-26,Minnesota,Maryland,42,2019
10,2019-10-26,Navy,Tulane,3,2019
10,2019-10-26,North Carolina,Duke,3,2019
10,2019-10-26,Northern Illinois,Akron,49,2019
10,2019-10-26,Ohio,Ball State,13,2019
10,2019-10-26,Ohio State,Wisconsin,31,2019
10,2019-10-26,Oklahoma State,Iowa State,7,2019
10,2019-10-26,Oregon,Washington State,2,2019
10,2019-10-26,Penn State,Michigan State,21,2019
10,2019-10-26,Rutgers,Liberty,10,2019
10,2019-10-26,San Diego State,Nevada-Las Vegas,3,2019
10,2019-10-26,San Jose State,Army,5,2019
10,2019-10-26,South Florida,East Carolina,25,2019
10,2019-10-26,Southern Mississippi,Rice,14,2019
10,2019-10-26,Stanford,Arizona,10,2019
10,2019-10-26,Tennessee,South Carolina,20,2019
10,2019-10-26,Texas A&M,Mississippi State,19,2019
10,2019-10-26,Texas Christian,Texas,10,2019
10,2019-10-26,Toledo,Eastern Michigan,3,2019
10,2019-10-26,UCLA,Arizona State,10,2019
10,2019-10-26,Utah,California,35,2019
10,2019-10-26,Western Michigan,Bowling Green,39,2019
10,2019-10-26,Wyoming,Nevada,28,2019
11,2019-10-31,Baylor,West Virginia,3,2019
11,2019-10-31,Georgia Southern,Appalachian State,3,2019
11,2019-11-01,Navy,Connecticut,46,2019
11,2019-11-02,Air Force,Army,4,2019
11,2019-11-02,Arkansas State,Louisiana-Monroe,7,2019
11,2019-11-02,Auburn,Mississippi,6,2019
11,2019-11-02,Boise State,San Jose State,10,2019
11,2019-11-02,Boston College,Syracuse,31,2019
11,2019-11-02,Bowling Green,Akron,29,2019
11,2019-11-02,Brigham Young,Utah State,28,2019
11,2019-11-02,Buffalo,Eastern Michigan,29,2019
11,2019-11-02,Central Florida,Houston,15,2019
11,2019-11-02,Central Michigan,Northern Illinois,38,2019
11,2019-11-02,Charlotte,Middle Tennessee State,14,2019
11,2019-11-02,Cincinnati,East Carolina,3,2019
11,2019-11-02,Clemson,Wofford,45,2019
11,2019-11-02,Coastal Carolina,Troy,1,2019
11,2019-11-02,Colorado State,Nevada-Las Vegas,20,2019
11,2019-11-02,Florida Atlantic,Western Kentucky,11,2019
11,2019-11-02,Florida International,Old Dominion,7,2019
11,2019-11-02,Fresno State,Hawaii,3,2019
11,2019-11-02,Georgia,Florida,7,2019
11,2019-11-02,Illinois,Rutgers,28,2019
11,2019-11-02,Indiana,Northwestern,31,2019
11,2019-11-02,Kansas State,Kansas,28,2019
11,2019-11-02,Liberty,Massachusetts,42,2019
11,2019-11-02,Louisiana,Texas State,28,2019
11,2019-11-02,Marshall,Rice,13,2019
11,2019-11-02,Memphis,Southern Methodist,6,2019
11,2019-11-02,Miami,Florida State,17,2019
11,2019-11-02,Michigan,Maryland,31,2019
11,2019-11-02,Mississippi State,Arkansas,30,2019
11,2019-11-02,Nevada,New Mexico,11,2019
11,2019-11-02,North Texas,Texas-El Paso,26,2019
11,2019-11-02,Notre Dame,Virginia Tech,1,2019
11,2019-11-02,Oklahoma State,Texas Christian,7,2019
11,2019-11-02,Oregon,Southern California,32,2019
11,2019-11-02,Oregon State,Arizona,18,2019
11,2019-11-02,Pittsburgh,Georgia Tech,10,2019
11,2019-11-02,Purdue,Nebraska,4,2019
11,2019-11-02,South Carolina,Vanderbilt,17,2019
11,2019-11-02,Tennessee,Alabama-Birmingham,23,2019
11,2019-11-02,Texas A&M,Texas-San Antonio,31,2019
11,2019-11-02,Tulane,Tulsa,12,2019
11,2019-11-02,UCLA,Colorado,17,2019
11,2019-11-02,Utah,Washington,5,2019
11,2019-11-02,Virginia,North Carolina,7,2019
11,2019-11-02,Wake Forest,North Carolina State,34,2019
12,2019-11-05,Toledo,Kent State,2,2019
12,2019-11-05,Western Michigan,Ball State,4,2019
12,2019-11-06,Miami,Ohio,3,2019
12,2019-11-07,Louisiana,Coastal Carolina,41,2019
12,2019-11-07,Temple,South Florida,10,2019
12,2019-11-08,Tulsa,Central Florida,3,2019
12,2019-11-08,Washington,Oregon State,12,2019
12,2019-11-09,Appalachian State,South Carolina,5,2019
12,2019-11-09,Army,Massachusetts,56,2019
12,2019-11-09,Baylor,Texas Christian,6,2019
12,2019-11-09,Boise State,Wyoming,3,2019
12,2019-11-09,Brigham Young,Liberty,7,2019
12,2019-11-09,California,Washington State,13,2019
12,2019-11-09,Charlotte,Texas-El Paso,7,2019
12,2019-11-09,Cincinnati,Connecticut,45,2019
12,2019-11-09,Clemson,North Carolina State,45,2019
12,2019-11-09,Colorado,Stanford,3,2019
12,2019-11-09,Florida,Vanderbilt,56,2019
12,2019-11-09,Florida Atlantic,Florida International,30,2019
12,2019-11-09,Florida State,Boston College,7,2019
12,2019-11-09,Georgia,Missouri,27,2019
12,2019-11-09,Hawaii,San Jose State,2,2019
12,2019-11-09,Illinois,Michigan State,3,2019
12,2019-11-09,Louisiana State,Alabama,5,2019
12,2019-11-09,Louisiana Tech,North Texas,35,2019
12,2019-11-09,Louisiana-Monroe,Georgia State,14,2019
12,2019-11-09,Miami,Louisville,25,2019
12,2019-11-09,Minnesota,Penn State,5,2019
12,2019-11-09,Mississippi,New Mexico State,38,2019
12,2019-11-09,Nevada,San Diego State,4,2019
12,2019-11-09,Notre Dame,Duke,31,2019
12,2019-11-09,Ohio State,Maryland,59,2019
12,2019-11-09,Oklahoma,Iowa State,1,2019
12,2019-11-09,Purdue,Northwestern,2,2019
12,2019-11-09,Southern California,Arizona State,5,2019
12,2019-11-09,Southern Methodist,East Carolina,8,2019
12,2019-11-09,Southern Mississippi,Alabama-Birmingham,35,2019
12,2019-11-09,Tennessee,Kentucky,4,2019
12,2019-11-09,Texas,Kansas State,3,2019
12,2019-11-09,Texas State,South Alabama,2,2019
12,2019-11-09,Texas Tech,West Virginia,21,2019
12,2019-11-09,Texas-San Antonio,Old Dominion,1,2019
12,2019-11-09,Troy,Georgia Southern,21,2019
12,2019-11-09,Utah State,Fresno State,2,2019
12,2019-11-09,Virginia,Georgia Tech,5,2019
12,2019-11-09,Virginia Tech,Wake Forest,19,2019
12,2019-11-09,Western Kentucky,Arkansas,26,2019
12,2019-11-09,Wisconsin,Iowa,2,2019
13,2019-11-12,Eastern Michigan,Akron,28,2019
13,2019-11-12,Western Michigan,Ohio,3,2019
13,2019-11-13,Miami,Bowling Green,41,2019
13,2019-11-13,Northern Illinois,Toledo,3,2019
13,2019-11-14,Kent State,Buffalo,3,2019
13,2019-11-14,Pittsburgh,North Carolina,7,2019
13,2019-11-15,Marshall,Louisiana Tech,21,2019
13,2019-11-15,Marshall,Louisiana Tech,21,2019
13,2019-11-15,San Diego State,Fresno State,10,2019
13,2019-11-16,Air Force,Colorado State,17,2019
13,2019-11-16,Alabama,Mississippi State,31,2019
13,2019-11-16,Alabama-Birmingham,Texas-El Paso,27,2019
13,2019-11-16,Appalachian State,Georgia State,29,2019
13,2019-11-16,Arkansas State,Coastal Carolina,1,2019
13,2019-11-16,Army,Virginia Military Institute,41,2019
13,2019-11-16,Boise State,New Mexico,33,2019
13,2019-11-16,Brigham Young,Idaho State,32,2019
13,2019-11-16,Central Michigan,Ball State,1,2019
13,2019-11-16,Cincinnati,South Florida,3,2019
13,2019-11-16,Clemson,Wake Forest,49,2019
13,2019-11-16,Florida,Missouri,17,2019
13,2019-11-16,Florida State,Alabama State,37,2019
13,2019-11-16,Georgia,Auburn,7,2019
13,2019-11-16,Georgia Southern,Louisiana-Monroe,22,2019
13,2019-11-16,Hawaii,Nevada-Las Vegas,14,2019
13,2019-11-16,Iowa,Minnesota,4,2019
13,2019-11-16,Iowa State,Texas,2,2019
13,2019-11-16,Kentucky,Vanderbilt,24,2019
13,2019-11-16,Louisiana,South Alabama,10,2019
13,2019-11-16,Louisiana State,Mississippi,21,2019
13,2019-11-16,Louisville,North Carolina State,14,2019
13,2019-11-16,Memphis,Houston,18,2019
13,2019-11-16,Michigan,Michigan State,34,2019
13,2019-11-16,New Mexico State,Incarnate Word,13,2019
13,2019-11-16,Northwestern,Massachusetts,39,2019
13,2019-11-16,Notre Dame,Navy,32,2019
13,2019-11-16,Ohio State,Rutgers,35,2019
13,2019-11-16,Oklahoma,Baylor,3,2019
13,2019-11-16,Oklahoma State,Kansas,18,2019
13,2019-11-16,Oregon,Arizona,28,2019
13,2019-11-16,Oregon State,Arizona State,1,2019
13,2019-11-16,Penn State,Indiana,7,2019
13,2019-11-16,Rice,Middle Tennessee State,3,2019
13,2019-11-16,Southern California,California,24,2019
13,2019-11-16,Southern Mississippi,Texas-San Antonio,19,2019
13,2019-11-16,Syracuse,Duke,43,2019
13,2019-11-16,Temple,Tulane,8,2019
13,2019-11-16,Texas A&M,South Carolina,24,2019
13,2019-11-16,Texas Christian,Texas Tech,2,2019
13,2019-11-16,Troy,Texas State,36,2019
13,2019-11-16,Utah,UCLA,46,2019
13,2019-11-16,Utah State,Wyoming,5,2019
13,2019-11-16,Virginia Tech,Georgia Tech,45,2019
13,2019-11-16,Washington State,Stanford,27,2019
13,2019-11-16,West Virginia,Kansas State,4,2019
13,2019-11-16,Wisconsin,Nebraska,16,2019
14,2019-11-19,Eastern Michigan,Northern Illinois,28,2019
14,2019-11-19,Ohio,Bowling Green,42,2019
14,2019-11-20,Buffalo,Toledo,19,2019
14,2019-11-20,Miami,Akron,3,2019
14,2019-11-21,Georgia Tech,North Carolina State,2,2019
14,2019-11-22,Wyoming,Colorado State,10,2019
14,2019-11-23,Air Force,New Mexico,22,2019
14,2019-11-23,Alabama,Western Carolina,63,2019
14,2019-11-23,Alabama-Birmingham,Louisiana Tech,6,2019
14,2019-11-23,Appalachian State,Texas State,22,2019
14,2019-11-23,Arizona State,Oregon,3,2019
14,2019-11-23,Arkansas State,Georgia Southern,5,2019
14,2019-11-23,Auburn,Samford,52,2019
14,2019-11-23,Baylor,Texas,14,2019
14,2019-11-23,Boise State,Utah State,35,2019
14,2019-11-23,Brigham Young,Massachusetts,32,2019
14,2019-11-23,California,Stanford,4,2019
14,2019-11-23,Central Florida,Tulane,3,2019
14,2019-11-23,Charlotte,Marshall,11,2019
14,2019-11-23,Cincinnati,Temple,2,2019
14,2019-11-23,Colorado,Washington,6,2019
14,2019-11-23,East Carolina,Connecticut,7,2019
14,2019-11-23,Florida Atlantic,Texas-San Antonio,14,2019
14,2019-11-23,Florida International,Miami,6,2019
14,2019-11-23,Georgia,Texas A&M,6,2019
14,2019-11-23,Georgia State,South Alabama,13,2019
14,2019-11-23,Hawaii,San Diego State,3,2019
14,2019-11-23,Houston,Tulsa,10,2019
14,2019-11-23,Iowa,Illinois,9,2019
14,2019-11-23,Iowa State,Kansas,10,2019
14,2019-11-23,Kansas State,Texas Tech,3,2019
14,2019-11-23,Kent State,Ball State,3,2019
14,2019-11-23,Kentucky,Tennessee-Martin,43,2019
14,2019-11-23,Louisiana,Troy,50,2019
14,2019-11-23,Louisiana State,Arkansas,36,2019
14,2019-11-23,Louisiana-Monroe,Coastal Carolina,3,2019
14,2019-11-23,Louisville,Syracuse,22,2019
14,2019-11-23,Memphis,South Florida,39,2019
14,2019-11-23,Michigan,Indiana,25,2019
14,2019-11-23,Michigan State,Rutgers,27,2019
14,2019-11-23,Middle Tennessee State,Old Dominion,21,2019
14,2019-11-23,Minnesota,Northwestern,16,2019
14,2019-11-23,Mississippi State,Abilene Christian,38,2019
14,2019-11-23,Navy,Southern Methodist,7,2019
14,2019-11-23,Nebraska,Maryland,47,2019
14,2019-11-23,Nevada,Fresno State,7,2019
14,2019-11-23,Nevada-Las Vegas,San Jose State,3,2019
14,2019-11-23,New Mexico State,Texas-El Paso,9,2019
14,2019-11-23,North Carolina,Mercer,49,2019
14,2019-11-23,Notre Dame,Boston College,33,2019
14,2019-11-23,Ohio State,Penn State,11,2019
14,2019-11-23,Oklahoma,Texas Christian,4,2019
14,2019-11-23,Oklahoma State,West Virginia,7,2019
14,2019-11-23,Rice,North Texas,6,2019
14,2019-11-23,Southern California,UCLA,17,2019
14,2019-11-23,Tennessee,Missouri,4,2019
14,2019-11-23,Utah,Arizona,28,2019
14,2019-11-23,Vanderbilt,East Tennessee State,38,2019
14,2019-11-23,Virginia,Liberty,28,2019
14,2019-11-23,Virginia Tech,Pittsburgh,28,2019
14,2019-11-23,Wake Forest,Duke,12,2019
14,2019-11-23,Washington State,Oregon State,1,2019
14,2019-11-23,Western Kentucky,Southern Mississippi,18,2019
14,2019-11-23,Wisconsin,Purdue,21,2019
15,2019-11-26,Northern Illinois,Western Michigan,3,2019
15,2019-11-26,Ohio,Akron,49,2019
15,2019-11-28,Mississippi State,Mississippi,1,2019
15,2019-11-29,Appalachian State,Troy,35,2019
15,2019-11-29,Appalachian State,Troy,35,2019
15,2019-11-29,Ball State,Miami,14,2019
15,2019-11-29,Boise State,Colorado State,7,2019
15,2019-11-29,Buffalo,Bowling Green,42,2019
15,2019-11-29,Central Florida,South Florida,27,2019
15,2019-11-29,Central Michigan,Toledo,42,2019
15,2019-11-29,Iowa,Nebraska,3,2019
15,2019-11-29,Kent State,Eastern Michigan,8,2019
15,2019-11-29,Memphis,Cincinnati,10,2019
15,2019-11-29,Missouri,Arkansas,10,2019
15,2019-11-29,Missouri,Arkansas,10,2019
15,2019-11-29,South Alabama,Arkansas State,4,2019
15,2019-11-29,South Alabama,Arkansas State,4,2019
15,2019-11-29,Texas,Texas Tech,25,2019
15,2019-11-29,Virginia,Virginia Tech,9,2019
15,2019-11-29,Washington,Washington State,18,2019
15,2019-11-29,West Virginia,Texas Christian,3,2019
15,2019-11-30,Air Force,Wyoming,14,2019
15,2019-11-30,Alabama-Birmingham,North Texas,5,2019
15,2019-11-30,Arizona State,Arizona,10,2019
15,2019-11-30,Arizona State,Arizona,10,2019
15,2019-11-30,Auburn,Alabama,3,2019
15,2019-11-30,Baylor,Kansas,55,2019
15,2019-11-30,Boston College,Pittsburgh,7,2019
15,2019-11-30,California,UCLA,10,2019
15,2019-11-30,Charlotte,Old Dominion,16,2019
15,2019-11-30,Clemson,South Carolina,35,2019
15,2019-11-30,Coastal Carolina,Texas State,3,2019
15,2019-11-30,Duke,Miami,10,2019
15,2019-11-30,Florida,Florida State,23,2019
15,2019-11-30,Florida Atlantic,Southern Mississippi,17,2019
15,2019-11-30,Georgia,Georgia Tech,45,2019
15,2019-11-30,Georgia Southern,Georgia State,28,2019
15,2019-11-30,Hawaii,Army,21,2019
15,2019-11-30,Indiana,Purdue,3,2019
15,2019-11-30,Kansas State,Iowa State,10,2019
15,2019-11-30,Kentucky,Louisville,32,2019
15,2019-11-30,Liberty,New Mexico State,21,2019
15,2019-11-30,Louisiana,Louisiana-Monroe,1,2019
15,2019-11-30,Louisiana State,Texas A&M,43,2019
15,2019-11-30,Louisiana Tech,Texas-San Antonio,14,2019
15,2019-11-30,Marshall,Florida International,3,2019
15,2019-11-30,Michigan State,Maryland,3,2019
15,2019-11-30,Navy,Houston,15,2019
15,2019-11-30,Nevada-Las Vegas,Nevada,3,2019
15,2019-11-30,North Carolina,North Carolina State,31,2019
15,2019-11-30,Northwestern,Illinois,19,2019
15,2019-11-30,Notre Dame,Stanford,21,2019
15,2019-11-30,Ohio State,Michigan,29,2019
15,2019-11-30,Oklahoma,Oklahoma State,18,2019
15,2019-11-30,Oregon,Oregon State,14,2019
15,2019-11-30,Penn State,Rutgers,21,2019
15,2019-11-30,Rice,Texas-El Paso,14,2019
15,2019-11-30,San Diego State,Brigham Young,10,2019
15,2019-11-30,San Jose State,Fresno State,1,2019
15,2019-11-30,Southern Methodist,Tulane,17,2019
15,2019-11-30,Syracuse,Wake Forest,9,2019
15,2019-11-30,Temple,Connecticut,32,2019
15,2019-11-30,Tennessee,Vanderbilt,18,2019
15,2019-11-30,Tulsa,East Carolina,25,2019
15,2019-11-30,Utah,Colorado,30,2019
15,2019-11-30,Utah State,New Mexico,13,2019
15,2019-11-30,Western Kentucky,Middle Tennessee State,5,2019
15,2019-11-30,Wisconsin,Minnesota,21,2019
16,2019-12-06,Oregon,Utah,22,2019
16,2019-12-07,Appalachian State,Louisiana,7,2019
16,2019-12-07,Boise State,Hawaii,21,2019
16,2019-12-07,Clemson,Virginia,45,2019
16,2019-12-07,Florida Atlantic,Alabama-Birmingham,43,2019
16,2019-12-07,Louisiana State,Georgia,27,2019
16,2019-12-07,Memphis,Cincinnati,5,2019
16,2019-12-07,Miami,Central Michigan,5,2019
16,2019-12-07,Ohio State,Wisconsin,13,2019
16,2019-12-07,Oklahoma,Baylor,7,2019
17,2019-12-14,Navy,Army,24,2019
18,2019-12-20,Buffalo,Charlotte,22,2019
18,2019-12-20,Kent State,Utah State,10,2019
18,2019-12-21,Appalachian State,Alabama-Birmingham,14,2019
18,2019-12-21,Arkansas State,Florida International,8,2019
18,2019-12-21,Florida Atlantic,Southern Methodist,24,2019
18,2019-12-21,Liberty,Georgia Southern,7,2019
18,2019-12-21,San Diego State,Central Michigan,37,2019
18,2019-12-21,Washington,Boise State,31,2019
18,2019-12-23,Central Florida,Marshall,23,2019
19,2019-12-24,Hawaii,Brigham Young,4,2019
19,2019-12-26,Louisiana Tech,Miami,14,2019
19,2019-12-26,Pittsburgh,Eastern Michigan,4,2019
19,2019-12-27,Air Force,Washington State,10,2019
19,2019-12-27,Iowa,Southern California,25,2019
19,2019-12-27,Michigan State,Wake Forest,6,2019
19,2019-12-27,North Carolina,Temple,42,2019
19,2019-12-27,Texas A&M,Oklahoma State,3,2019
19,2019-12-28,Clemson,Ohio State,6,2019
19,2019-12-28,Louisiana State,Oklahoma,35,2019
19,2019-12-28,Notre Dame,Iowa State,24,2019
19,2019-12-28,Penn State,Memphis,14,2019
20,2019-12-30,California,Illinois,15,2019
20,2019-12-30,Florida,Virginia,8,2019
20,2019-12-30,Louisville,Mississippi State,10,2019
20,2019-12-30,Western Kentucky,Western Michigan,3,2019
21,2019-12-31,Arizona State,Florida State,6,2019
21,2019-12-31,Kentucky,Virginia Tech,7,2019
21,2019-12-31,Navy,Kansas State,3,2019
21,2019-12-31,Texas,Utah,28,2019
21,2019-12-31,Wyoming,Georgia State,21,2019
21,2020-01-01,Alabama,Michigan,19,2019
21,2020-01-01,Georgia,Baylor,12,2019
21,2020-01-01,Minnesota,Auburn,7,2019
21,2020-01-01,Oregon,Wisconsin,1,2019
21,2020-01-02,Cincinnati,Boston College,32,2019
21,2020-01-02,Tennessee,Indiana,1,2019
21,2020-01-03,Ohio,Nevada,9,2019
21,2020-01-04,Tulane,Southern Mississippi,17,2019
21,2020-01-06,Louisiana,Miami,10,2019
22,2020-01-13,Louisiana State,Clemson,17,2019
1,2020-09-03,Alabama-Birmingham,Central Arkansas,10,2020
1,2020-09-03,South Alabama,Southern Mississippi,11,2020
1,2020-09-05,Army,Middle Tennessee State,42,2020
1,2020-09-05,Marshall,Eastern Kentucky,59,2020
1,2020-09-05,Memphis,Arkansas State,13,2020
1,2020-09-05,North Texas,Houston Baptist,26,2020
1,2020-09-05,Southern Methodist,Texas State,7,2020
1,2020-09-05,Texas-El Paso,Stephen F. Austin,10,2020
1,2020-09-07,Brigham Young,Navy,52,2020
2,2020-09-10,Miami,Alabama-Birmingham,17,2020
2,2020-09-12,Appalachian State,Charlotte,15,2020
2,2020-09-12,Arkansas State,Kansas State,4,2020
2,2020-09-12,Army,Louisiana-Monroe,30,2020
2,2020-09-12,Clemson,Wake Forest,24,2020
2,2020-09-12,Coastal Carolina,Kansas,15,2020
2,2020-09-12,Georgia Southern,Campbell,1,2020
2,2020-09-12,Georgia Tech,Florida State,3,2020
2,2020-09-12,Louisiana,Iowa State,17,2020
2,2020-09-12,Louisville,Western Kentucky,14,2020
2,2020-09-12,North Carolina,Syracuse,25,2020
2,2020-09-12,Notre Dame,Duke,14,2020
2,2020-09-12,Oklahoma,Missouri State,48,2020
2,2020-09-12,Pittsburgh,Austin Peay,55,2020
2,2020-09-12,South Florida,Citadel,21,2020
2,2020-09-12,Texas,Texas-El Paso,56,2020
2,2020-09-12,Texas Tech,Houston Baptist,2,2020
2,2020-09-12,Texas-San Antonio,Texas State,3,2020
2,2020-09-12,Tulane,South Alabama,3,2020
2,2020-09-12,West Virginia,Eastern Kentucky,46,2020
3,2020-09-18,Coastal Carolina,Campbell,22,2020
3,2020-09-19,Boston College,Duke,20,2020
3,2020-09-19,Central Florida,Georgia Tech,28,2020
3,2020-09-19,Cincinnati,Austin Peay,35,2020
3,2020-09-19,Clemson,Citadel,49,2020
3,2020-09-19,Liberty,Western Kentucky,6,2020
3,2020-09-19,Louisiana,Georgia State,3,2020
3,2020-09-19,Louisiana Tech,Southern Mississippi,1,2020
3,2020-09-19,Marshall,Appalachian State,10,2020
3,2020-09-19,Miami,Louisville,13,2020
3,2020-09-19,Navy,Tulane,3,2020
3,2020-09-19,North Carolina State,Wake Forest,3,2020
3,2020-09-19,Notre Dame,South Florida,52,2020
3,2020-09-19,Oklahoma State,Tulsa,9,2020
3,2020-09-19,Pittsburgh,Syracuse,11,2020
3,2020-09-19,Southern Methodist,North Texas,30,2020
3,2020-09-19,Texas State,Louisiana-Monroe,21,2020
3,2020-09-19,Texas-El Paso,Abilene Christian,4,2020
3,2020-09-19,Texas-San Antonio,Stephen F. Austin,14,2020
3,2020-09-19,Troy,Middle Tennessee State,33,2020
4,2020-09-24,Alabama-Birmingham,South Alabama,32,2020
4,2020-09-25,Texas-San Antonio,Middle Tennessee State,2,2020
4,2020-09-26,Alabama,Missouri,19,2020
4,2020-09-26,Appalachian State,Campbell,31,2020
4,2020-09-26,Auburn,Kentucky,16,2020
4,2020-09-26,Baylor,Kansas,33,2020
4,2020-09-26,Boston College,Texas State,3,2020
4,2020-09-26,Brigham Young,Troy,41,2020
4,2020-09-26,Central Florida,East Carolina,23,2020
4,2020-09-26,Cincinnati,Army,14,2020
4,2020-09-26,Florida,Mississippi,16,2020
4,2020-09-26,Georgia,Arkansas,27,2020
4,2020-09-26,Iowa State,Texas Christian,3,2020
4,2020-09-26,Kansas State,Oklahoma,3,2020
4,2020-09-26,Liberty,Florida International,2,2020
4,2020-09-26,Louisiana,Georgia Southern,2,2020
4,2020-09-26,Louisiana Tech,Houston Baptist,28,2020
4,2020-09-26,Miami,Florida State,42,2020
4,2020-09-26,Mississippi State,Louisiana State,10,2020
4,2020-09-26,Oklahoma State,West Virginia,14,2020
4,2020-09-26,Pittsburgh,Louisville,3,2020
4,2020-09-26,Southern Methodist,Stephen F. Austin,43,2020
4,2020-09-26,Syracuse,Georgia Tech,17,2020
4,2020-09-26,Tennessee,South Carolina,4,2020
4,2020-09-26,Texas,Texas Tech,7,2020
4,2020-09-26,Texas A&M,Vanderbilt,5,2020
4,2020-09-26,Texas-El Paso,Louisiana-Monroe,25,2020
4,2020-09-26,Tulane,Southern Mississippi,42,2020
4,2020-09-26,Virginia,Duke,18,2020
4,2020-09-26,Virginia Tech,North Carolina State,21,2020
5,2020-10-02,Brigham Young,Louisiana Tech,31,2020
5,2020-10-02,Wake Forest,Campbell,52,2020
5,2020-10-03,Air Force,Navy,33,2020
5,2020-10-03,Alabama,Texas A&M,28,2020
5,2020-10-03,Alabama-Birmingham,Texas-San Antonio,8,2020
5,2020-10-03,Arkansas,Mississippi State,7,2020
5,2020-10-03,Army,Abilene Christian,32,2020
5,2020-10-03,Cincinnati,South Florida,21,2020
5,2020-10-03,Clemson,Virginia,18,2020
5,2020-10-03,Coastal Carolina,Arkansas State,29,2020
5,2020-10-03,Florida,South Carolina,14,2020
5,2020-10-03,Florida Atlantic,Charlotte,4,2020
5,2020-10-03,Florida State,Jacksonville State,17,2020
5,2020-10-03,Georgia,Auburn,21,2020
5,2020-10-03,Georgia Southern,Louisiana-Monroe,5,2020
5,2020-10-03,Georgia State,East Carolina,20,2020
